(u'//t.co/lT7WnqGGik', 0.00032298851072998263)
(u'RelationshipGoals', 0.00032298851072998263)
(u'favoriting', 0.00032298851072998263)
(u'Envy', 0.00032298851072998263)
(u'beating', 0.00032298851072998263)
(u'\U0001f60d\U0001f64a', 0.00032298851072998263)
(u'Weijie', 0.00032298851072998263)
(u'taker', 0.00032298851072998263)
(u'Beckham', 0.00032298851072998263)
(u'\U0001f60a\u263a\ufe0f', 0.00032298851072998263)
(u'\U0001f602\U0001f602\U0001f62b\U0001f62b', 0.00032298851072998263)
(u'why\u201d', 0.00032298851072998263)
(u'Cus', 0.00032298851072998263)
(u'Few', 0.00032298851072998263)
(u'//t.co/vngnlpk6mx', 0.00032298851072998263)
(u'//t.co/eqhKc4yBKD', 0.00032298851072998263)
(u'//t.co/OCdyXoyzXc\u201d', 0.00032298851072998263)
(u'vivi', 0.00032298851072998263)
(u'torturing', 0.00032298851072998263)
(u'//t.co/CUg4tteFHa', 0.00032298851072998263)
(u'minaj', 0.00032298851072998263)
(u'Isyraf99', 0.00032298851072998263)
(u'train\U0001f602\U0001f602', 0.00032298851072998263)
(u'Jealousy', 0.00032298851072998263)
(u'NLuvsHockey', 0.00032298851072998263)
(u'ahha', 0.00032298851072998263)
(u'Ofc', 0.00032298851072998263)
(u'\U0001f601\U0001f44chave', 0.00032298851072998263)
(u'xllhx', 0.00032298851072998263)
(u'\U0001f463', 0.00032298851072998263)
(u'la\U0001f602\U0001f602', 0.00032298851072998263)
(u'frapp', 0.00032298851072998263)
(u'Wahh', 0.00032298851072998263)
(u'epic', 0.00032298851072998263)
(u'\U0001f41d', 0.00032298851072998263)
(u'Ocbc', 0.00032298851072998263)
(u'//t.co/7U1lMnbxwJ', 0.00032298851072998263)
(u'TanEzekiel', 0.00032298851072998263)
(u'burh', 0.00032298851072998263)
(u'\U0001f490', 0.00032298851072998263)
(u'\U0001f63a\U0001f638', 0.00032298851072998263)
(u'//t.co/Xg7tAgyUGO', 0.00032298851072998263)
(u'AloeVera_RC', 0.00032298851072998263)
(u'lockers', 0.00032298851072998263)
(u'ahhh', 0.00032298851072998263)
(u'\U0001f61e\U0001f612', 0.00032298851072998263)
(u'\U0001f61e\U0001f601', 0.00032298851072998263)
(u'\U0001f618\U0001f607', 0.00032298851072998263)
(u'septum', 0.00032298851072998263)
(u'Body', 0.00032298851072998263)
(u'//t.co/eDmqvrXVLw\u201d', 0.00032298851072998263)
(u'chid', 0.00032298851072998263)
(u'Pikachu', 0.00032298851072998263)
(u'SyakirahNasri', 0.00032298851072998263)
(u'different\u201d', 0.00032298851072998263)
(u'//t.co/boXFVPAXa4', 0.00032298851072998263)
(u'YPs', 0.00032298851072998263)
(u'//t.co/F8UfELO4YD', 0.00032298851072998263)
(u'//t.co/Vz9Lgd3vaj', 0.00032298851072998263)
(u'Jayden_Junwei', 0.00032298851072998263)
(u'pin_kiaat', 0.00032298851072998263)
(u'SURPRISED', 0.00032298851072998263)
(u'listing', 0.00032298851072998263)
(u'xDespondentx_', 0.00032298851072998263)
(u'\U0001f64b\U0001f602\U0001f602', 0.00032298851072998263)
(u'Haiss', 0.00032298851072998263)
(u'//t.co/xCPy4QssYb\u201dwant', 0.00032298851072998263)
(u'Eme_liaaa', 0.00032298851072998263)
(u'same\U0001f602', 0.00032298851072998263)
(u'up\U0001f61a', 0.00032298851072998263)
(u'replay', 0.00032298851072998263)
(u'Tragedy', 0.00032298851072998263)
(u'skullszxc', 0.00032298851072998263)
(u'unfriendly', 0.00032298851072998263)
(u'marina', 0.00032298851072998263)
(u'RomanizeShi', 0.00032298851072998263)
(u'Till', 0.00032298851072998263)
(u'Yah', 0.00032298851072998263)
(u'Bby', 0.00032298851072998263)
(u'\u2728\U0001f44c\U0001f601', 0.00032298851072998263)
(u'\u2728\u270c\ufe0f\U0001f4aa', 0.00032298851072998263)
(u'silent', 0.00032298851072998263)
(u'carousel', 0.00032298851072998263)
(u'back\U0001f609', 0.00032298851072998263)
(u'//t.co/tp62sRNt9z', 0.00032298851072998263)
(u'freeze', 0.00032298851072998263)
(u'//t.co/7oKA54N2QB', 0.00032298851072998263)
(u'//t.co/v9cDt4vjE7\u201d', 0.00032298851072998263)
(u'challenge\U0001f60f', 0.00032298851072998263)
(u'\U0001f602\U0001f602\u201dbae', 0.00032298851072998263)
(u'//t.co/YalOI3uXM7', 0.00032298851072998263)
(u'catlustx', 0.00032298851072998263)
(u'//t.co/OFjxDvBz3K\u201dburh', 0.00032298851072998263)
(u'fck', 0.00032298851072998263)
(u'//t.co/aLzs7MbhnF', 0.00032298851072998263)
(u'7:30', 0.00032298851072998263)
(u'\U0001f60f\U0001f44c\U0001f44d', 0.00032298851072998263)
(u'planless', 0.00032298851072998263)
(u'Nvm', 0.00032298851072998263)
(u'ssc', 0.00032298851072998263)
(u'//t.co/m0apZGg7oY', 0.00032298851072998263)
(u'Cramp', 0.00032298851072998263)
(u'//t.co/FHD3qrhzrH', 0.00032298851072998263)
(u'_jxsper', 0.00032298851072998263)
(u'//t.co/GjHYHcljx7', 0.00032298851072998263)
(u'yakjiaaa', 0.00032298851072998263)
(u'domt', 0.00032298851072998263)
(u'\U0001f638\U0001f63d\U0001f63e', 0.00032298851072998263)
(u'pow', 0.00032298851072998263)
(u'\U0001f61e\U0001f61e\U0001f62b\U0001f62b', 0.00032298851072998263)
(u'//t.co/aRQQyOU8Cq\u201dso', 0.00032298851072998263)
(u'dustcap', 0.00032298851072998263)
(u'chalet', 0.00032298851072998263)
(u'care\u201d', 0.00032298851072998263)
(u'//t.co/kRERpa1AMu', 0.00032298851072998263)
(u'Sucks', 0.00032298851072998263)
(u'Sxanny', 0.00032298851072998263)
(u'felling', 0.00032298851072998263)
(u'coco', 0.00032298851072998263)
(u'Arrogant', 0.00032298851072998263)
(u'//t.co/aF4p4u3SmW', 0.00032298851072998263)
(u'soil', 0.00032298851072998263)
(u'helmet', 0.00032298851072998263)
(u'Disappointed', 0.00032298851072998263)
(u'\U0001f381\U0001f389\U0001f38a\U0001f47b\u2728', 0.00032298851072998263)
(u'//t.co/OeEmqBWxX1', 0.00032298851072998263)
(u'slepingal', 0.00032298851072998263)
(u'EighthsMay', 0.00032298851072998263)
(u'eh\U0001f60f', 0.00032298851072998263)
(u'7:20', 0.00032298851072998263)
(u'KIaus_', 0.00032298851072998263)
(u'rules', 0.00032298851072998263)
(u'Fully', 0.00032298851072998263)
(u'\u263a\ufe0f\U0001f60a\U0001f389\U0001f381\U0001f47b\U0001f38a', 0.00032298851072998263)
(u'unjailbreaking', 0.00032298851072998263)
(u'Pig', 0.00032298851072998263)
(u'interlock', 0.00032298851072998263)
(u'damn.\u201d', 0.00032298851072998263)
(u'Visit', 0.00032298851072998263)
(u'Maths', 0.00032298851072998263)
(u'912', 0.00032298851072998263)
(u'asdfghjklina_', 0.00032298851072998263)
(u'//t.co/uatJPB1XsY', 0.00032298851072998263)
(u'ig\U0001f34a', 0.00032298851072998263)
(u'mixed', 0.00032298851072998263)
(u'//t.co/5qw6B2d8MZ\u201d', 0.00032298851072998263)
(u'\u2728\U0001f389\U0001f381\U0001f388\U0001f38a', 0.00032298851072998263)
(u'//t.co/BYgkyCG8D6', 0.00032298851072998263)
(u'Pizza\U0001f60b', 0.00032298851072998263)
(u'//t.co/Zzmcfqiw18', 0.00032298851072998263)
(u'Opposite', 0.00032298851072998263)
(u'Suffering', 0.00032298851072998263)
(u'BESTFRIEND', 0.00032298851072998263)
(u'//t.co/sawQJQm1bw', 0.00032298851072998263)
(u'\U0001f480\U0001f6bd', 0.00032298851072998263)
(u'USS', 0.00032298851072998263)
(u'birthday\U0001f61a\U0001f61b', 0.00032298851072998263)
(u'cove', 0.00032298851072998263)
(u'vines', 0.00032298851072998263)
(u'dnnydyln', 0.00032298851072998263)
(u'Fit', 0.00032298851072998263)
(u'hard\u201dthis', 0.00032298851072998263)
(u'felynnkillaz', 0.00032298851072998263)
(u'thomasyeoo', 0.00032298851072998263)
(u'tm', 0.00032298851072998263)
(u'//t.co/he9pk1UfOd', 0.00032298851072998263)
(u'Training', 0.00032298851072998263)
(u'horror', 0.00032298851072998263)
(u'Weilun', 0.00032298851072998263)
(u'//t.co/Xg29BgG2Rg', 0.00032298851072998263)
(u'haah', 0.00032298851072998263)
(u'sue', 0.00032298851072998263)
(u'Tried', 0.00032298851072998263)
(u'//t.co/VxwcXwxdTu\u201d', 0.00032298851072998263)
(u'\U0001f63f\U0001f63d\U0001f495', 0.00032298851072998263)
(u'kevisfml', 0.00032298851072998263)
(u'//t.co/n4UCR4x3Il\u201d', 0.00032298851072998263)
(u'tragedy', 0.00032298851072998263)
(u'vegetarian', 0.00032298851072998263)
(u'chxmxl', 0.00032298851072998263)
(u'Disappear', 0.00032298851072998263)
(u'sweetness', 0.00032298851072998263)
(u'ABTM', 0.00032298851072998263)
(u'S5', 0.00032298851072998263)
(u'amandalohyn_', 0.00032298851072998263)
(u'armed', 0.00032298851072998263)
(u'ystd\u201d', 0.00032298851072998263)
(u'//t.co/EHAsU4gF7T', 0.00032298851072998263)
(u'//t.co/wgUHpGNDpj', 0.00032298851072998263)
(u'Comfortable', 0.00032298851072998263)
(u'Tomorrow', 0.00032298851072998263)
(u'//t.co/QEDweAe1QZ', 0.00032298851072998263)
(u'pushed', 0.00032298851072998263)
(u'AEGHH', 0.00032298851072998263)
(u'moneyb', 0.00032298851072998263)
(u'Fall', 0.00032298851072998263)
(u'Archery', 0.00032298851072998263)
(u'\U0001f646\U0001f602', 0.00032298851072998263)
(u'Fbnhx', 0.00032298851072998263)
(u'adventure', 0.00032298851072998263)
(u'//t.co/aWMqng20no', 0.00032298851072998263)
(u'ego', 0.00032298851072998263)
(u'macspicy\U0001f62b', 0.00032298851072998263)
(u'ayeeitsjae_', 0.00032298851072998263)
(u'sooo', 0.00032298851072998263)
(u'ChannelNewsAsia', 0.00032298851072998263)
(u'//t.co/LdKypQ6nsX', 0.00032298851072998263)
(u'Heartbreaker', 0.00032298851072998263)
(u'\U0001f38a', 0.00032298851072998263)
(u'Blaxk', 0.00032298851072998263)
(u'//t.co/1iq2DeSKN8\u201d', 0.00032298851072998263)
(u'Town', 0.00032298851072998263)
(u'expansive', 0.00032298851072998263)
(u'base', 0.00032298851072998263)
(u'stainedxskin', 0.00032298851072998263)
(u'launch', 0.00032298851072998263)
(u'//t.co/Clu2D8KGGs', 0.00032298851072998263)
(u'//t.co/TgBDKSXmS2', 0.00032298851072998263)
(u'Dangerous', 0.00032298851072998263)
(u'Fries', 0.00032298851072998263)
(u'literarily', 0.00032298851072998263)
(u'Tongue', 0.00032298851072998263)
(u'//t.co/QahJ3O6ufd', 0.00032298851072998263)
(u'//t.co/raaYMPP4kc\u201dwhy', 0.00032298851072998263)
(u'fading', 0.00032298851072998263)
(u'//t.co/0dchevDyPK', 0.00032298851072998263)
(u'//t.co/fp7aOrS8vh', 0.00032298851072998263)
(u'kK', 0.00032298851072998263)
(u'Lonely', 0.00032298851072998263)
(u'OTw', 0.00032298851072998263)
(u'windows', 0.00032298851072998263)
(u'//t.co/lxrQaKZzIW', 0.00032298851072998263)
(u'KissyBernice', 0.00032298851072998263)
(u'lollllllll', 0.00032298851072998263)
(u'Jn', 0.00032298851072998263)
(u'Stainedlovee', 0.00032298851072998263)
(u'Wifi', 0.00032298851072998263)
(u'protable', 0.00032298851072998263)
(u'SuperboyIssac', 0.00032298851072998263)
(u'\U0001f618\U0001f60d\u2728\u2764\ufe0f', 0.00032298851072998263)
(u'GirlsBooklet', 0.00032298851072998263)
(u'//t.co/GPagAUTCzh\u201d', 0.00032298851072998263)
(u'15th', 0.00032298851072998263)
(u'Nites', 0.00032298851072998263)
(u'Hellyeahhayden', 0.00032298851072998263)
(u'untouched', 0.00032298851072998263)
(u'Cravings', 0.00032298851072998263)
(u'invisible', 0.00032298851072998263)
(u'GeraldineGho', 0.00032298851072998263)
(u'//t.co/Sqy5BkTm1o\u201d', 0.00032298851072998263)
(u'//t.co/Q32FeTSIXi', 0.00032298851072998263)
(u'header', 0.00032298851072998263)
(u'Disney', 0.00032298851072998263)
(u'thqxo_', 0.00032298851072998263)
(u'nath', 0.00032298851072998263)
(u'JiaWang_', 0.00032298851072998263)
(u'Temporarily', 0.00032298851072998263)
(u'btw\U0001f602', 0.00032298851072998263)
(u'swim', 0.00032298851072998263)
(u'tho\U0001f602', 0.00032298851072998263)
(u'shawnboringg', 0.00032298851072998263)
(u'//t.co/UYDxS9pbEa', 0.00032298851072998263)
(u'eww', 0.00032298851072998263)
(u'Com', 0.00032298851072998263)
(u'\U0001f623\U0001f62b', 0.00032298851072998263)
(u'loading', 0.00032298851072998263)
(u'\U0001f602\U0001f62c', 0.00032298851072998263)
(u'\U0001f601\U0001f601', 0.00032298851072998263)
(u'\U0001f602\U0001f606', 0.00032298851072998263)
(u'maplee', 0.00032298851072998263)
(u'\U0001f601\u2764\ufe0f\U0001f618\U0001f618', 0.00032298851072998263)
(u'Silent', 0.00032298851072998263)
(u'//t.co/HaLsKKkLn3\u201d\U0001f62b', 0.00032298851072998263)
(u'sneakers', 0.00032298851072998263)
(u'MarinaBaySands', 0.00032298851072998263)
(u'Anyways', 0.00032298851072998263)
(u'hi-five', 0.00032298851072998263)
(u'David', 0.00032298851072998263)
(u'AGAIN\u201d', 0.00032298851072998263)
(u'carol', 0.00032298851072998263)
(u'llao\U0001f62b', 0.00032298851072998263)
(u'\U0001f61a\U0001f646', 0.00032298851072998263)
(u'time\U0001f602\U0001f602', 0.00032298851072998263)
(u'boy..', 0.00032298851072998263)
(u'taylorndean', 0.00032298851072998263)
(u'//t.co/HTYmFpWmOL', 0.00032298851072998263)
(u'ArxpMxhd', 0.00032298851072998263)
(u'//t.co/ETEcnlyk10\u201d', 0.00032298851072998263)
(u'//t.co/8M2XvSNCme\u201dsmlj', 0.00032298851072998263)
(u'//t.co/F71PwkqVF7\u201d', 0.00032298851072998263)
(u'//t.co/NXOz1f6yhy', 0.00032298851072998263)
(u'rains', 0.00032298851072998263)
(u'YuanxinChoong', 0.00032298851072998263)
(u'//t.co/ab91hFFIpH', 0.00032298851072998263)
(u'\U0001f38a\U0001f381\U0001f389', 0.00032298851072998263)
(u'chillin', 0.00032298851072998263)
(u'//t.co/OE2XwBygWf', 0.00032298851072998263)
(u'helps', 0.00032298851072998263)
(u'Complicated', 0.00032298851072998263)
(u'DevastatedChild', 0.00032298851072998263)
(u'tigerawds', 0.00032298851072998263)
(u'Bath', 0.00032298851072998263)
(u'//t.co/OkZAOJtckD', 0.00032298851072998263)
