(u'Village', 0.0005687501773481649)
(u'CPA', 0.0005687501773481649)
(u'tf', 0.0005687501773481649)
(u'Probl', 0.0005687501773481649)
(u'dek', 0.0005687501773481649)
(u'kisiao', 0.0005687501773481649)
(u'ZZZZ', 0.0005687501773481649)
(u'happypill', 0.0005687501773481649)
(u'ljs', 0.0005687501773481649)
(u'Ben', 0.0005687501773481649)
(u'cydia', 0.0005687501773481649)
(u'monkey', 0.0005687501773481649)
(u'wtv', 0.0005687501773481649)
(u'infinite', 0.0005687501773481649)
(u'welc', 0.0005687501773481649)
(u'ugh', 0.000542725596476774)
(u'idky', 0.000542725596476774)
(u'posted', 0.000542725596476774)
(u'sis', 0.000542725596476774)
(u'n', 0.0005136325902630199)
(u'scare', 0.0005136325902630199)
(u'cousins', 0.0004969241424089478)
(u'7za8za', 0.0004969241424089478)
(u'cheesecake', 0.0004969241424089478)
(u'bryan', 0.0004969241424089478)
(u'font', 0.0004969241424089478)
(u'ard', 0.0004969241424089478)
(u'quarrel', 0.00047488489691717726)
(u'Interchange', 0.00047488489691717726)
(u'hugs', 0.00047488489691717726)
(u'stfu', 0.00047488489691717726)
(u'ws', 0.00047488489691717726)
(u'zzzz', 0.00047082987440776817)
(u'w/', 0.00047082987440776817)
(u'photo', 0.00047082987440776817)
(u'half', 0.00047082987440776817)
(u'hug', 0.00042802715855251653)
(u'faster', 0.00042802715855251653)
(u'crying', 0.00042802715855251653)
(u'bf', 0.00042802715855251653)
(u'nvr', 0.00042802715855251653)
(u'\U0001f60c', 0.00042802715855251653)
(u'tgif', 0.00042802715855251653)
(u'\U0001f3e9', 0.00042656263301112373)
(u'ikennot', 0.00042656263301112373)
(u'golden', 0.00042656263301112373)
(u'cough', 0.00042656263301112373)
(u'foods', 0.00042656263301112373)
(u'National', 0.00042656263301112373)
(u'WATCHED', 0.00042656263301112373)
(u'chcoaholic_x', 0.00042656263301112373)
(u'\U0001f612\u270b', 0.00042656263301112373)
(u'Blk213/216', 0.00042656263301112373)
(u'_xxcelxx', 0.00042656263301112373)
(u'ian', 0.00042656263301112373)
(u'213', 0.00042656263301112373)
(u'xfadhilahx', 0.00042656263301112373)
(u'ShiYongILYN0n3x', 0.00042656263301112373)
(u'jasper', 0.00042656263301112373)
(u'qtxbao', 0.00042656263301112373)
(u'laoda', 0.00042656263301112373)
(u'ty', 0.00042656263301112373)
(u'Ring', 0.00042656263301112373)
(u'flashback', 0.00042656263301112373)
(u'qianda', 0.00042656263301112373)
(u'medic', 0.00042656263301112373)
(u'Complex', 0.00042656263301112373)
(u'Kim', 0.00042656263301112373)
(u'failed', 0.00042656263301112373)
(u'ep18', 0.00042656263301112373)
(u'Fabian', 0.00042656263301112373)
(u'otp-ed', 0.00042656263301112373)
(u'_xinnyii', 0.00042656263301112373)
(u'blxcknicotine', 0.00042656263301112373)
(u'siao_uh', 0.00042656263301112373)
(u'aloy3706', 0.00042656263301112373)
(u'sio', 0.00042656263301112373)
(u'yanzhen', 0.00042656263301112373)
(u'SCAPE', 0.00042656263301112373)
(u'orange', 0.00042656263301112373)
(u'_QuellyCrjx', 0.00042656263301112373)
(u'ure', 0.00042656263301112373)
(u'\U0001f602\U0001f602\U0001f602\U0001f62d', 0.00042656263301112373)
(u'cr', 0.00042656263301112373)
(u'cp', 0.00042656263301112373)
(u'L0veherforeveR', 0.00042656263301112373)
(u'clown', 0.00042656263301112373)
(u'letters', 0.00042656263301112373)
(u'JonathanTxr_', 0.00042656263301112373)
(u'XunHengSheckler', 0.00042656263301112373)
(u'dnt', 0.0004070441973575805)
(u'flight', 0.0004070441973575805)
(u'books', 0.0004070441973575805)
(u'Coast', 0.0004070441973575805)
(u'cya', 0.0004070441973575805)
(u'Park', 0.0004070441973575805)
(u'nua', 0.0003975393139271583)
(u'heheh', 0.0003975393139271583)
(u'Golden', 0.0003975393139271583)
(u'reunion', 0.0003975393139271583)
(u'er', 0.0003975393139271583)
(u'thai', 0.0003975393139271583)
(u'area', 0.0003975393139271583)
(u'blackjack', 0.0003975393139271583)
(u'taobao', 0.0003975393139271583)
(u'kanken', 0.0003975393139271583)
(u'110', 0.0003975393139271583)
(u'rt', 0.0003852244426972649)
(u'bloody', 0.0003852244426972649)
(u'jn', 0.0003852244426972649)
(u'anot', 0.0003852244426972649)
(u'drama', 0.0003852244426972649)
(u'mcm', 0.0003852244426972649)
(u'cousin', 0.0003424217268420132)
(u'yining_leh', 0.0003424217268420132)
(u'\U0001f496', 0.0003424217268420132)
(u'Bus', 0.0003424217268420132)
(u'lor', 0.0003424217268420132)
(u'FUCKING', 0.0003424217268420132)
(u'math', 0.0003424217268420132)
(u'bth', 0.0003424217268420132)
(u'\U0001f64c', 0.0003424217268420132)
(u'anyt', 0.00033920349779798377)
(u'Korean', 0.00033920349779798377)
(u'talked', 0.00033920349779798377)
(u'\U0001f630', 0.00033920349779798377)
(u'recess', 0.00033920349779798377)
(u'qt', 0.00033920349779798377)
(u'tests', 0.00033920349779798377)
(u'\U0001f493', 0.00029961901098676157)
(u'fav', 0.00029961901098676157)
(u'envy', 0.00029961901098676157)
(u'etc', 0.00029961901098676157)
(u'ha', 0.00029961901098676157)
(u'cuddle', 0.0002981544854453687)
(u'RLY', 0.0002981544854453687)
(u'Club', 0.0002981544854453687)
(u'endure', 0.0002981544854453687)
(u'dl', 0.0002981544854453687)
(u'Regional', 0.0002981544854453687)
(u'\U0001f60d\U0001f62d', 0.0002981544854453687)
(u'squad', 0.0002981544854453687)
(u'Btw', 0.0002981544854453687)
(u'milo', 0.0002981544854453687)
(u'Mile', 0.0002981544854453687)
(u'ringo', 0.0002981544854453687)
(u'\U0001f602\U0001f602\U0001f602\u201d', 0.0002981544854453687)
(u'sdjyx', 0.0002981544854453687)
(u'Basketball', 0.0002981544854453687)
(u'macaroni', 0.0002981544854453687)
(u'energy', 0.0002981544854453687)
(u'sci', 0.0002981544854453687)
(u'dec', 0.0002981544854453687)
(u'sec1', 0.0002981544854453687)
(u'ffs', 0.0002981544854453687)
(u'deactivate', 0.0002981544854453687)
(u'anon', 0.0002981544854453687)
(u'surprises', 0.0002981544854453687)
(u'smrt_singapore', 0.0002981544854453687)
(u'Holland', 0.0002981544854453687)
(u'lel', 0.0002981544854453687)
(u'\U0001f60c\u201d', 0.0002981544854453687)
(u'tan', 0.0002981544854453687)
(u'tsk', 0.0002981544854453687)
(u'ITE', 0.0002981544854453687)
(u'relatives', 0.0002981544854453687)
(u'FUNNY', 0.0002981544854453687)
(u'THO', 0.0002981544854453687)
(u'PE', 0.0002981544854453687)
(u'fyl', 0.0002981544854453687)
(u'angbao', 0.0002981544854453687)
(u'bainian', 0.00028437508867408247)
(u'cmg', 0.00028437508867408247)
(u'Creamery', 0.00028437508867408247)
(u'aiss', 0.00028437508867408247)
(u'dreamed', 0.00028437508867408247)
(u'ssfzz', 0.00028437508867408247)
(u're', 0.00028437508867408247)
(u'lovable', 0.00028437508867408247)
(u'Folks', 0.00028437508867408247)
(u'gugu', 0.00028437508867408247)
(u'girl\u201d', 0.00028437508867408247)
(u'_ayemma', 0.00028437508867408247)
(u'yucks', 0.00028437508867408247)
(u'hurtful', 0.00028437508867408247)
(u'zuomo', 0.00028437508867408247)
(u'rides', 0.00028437508867408247)
(u'uni', 0.00028437508867408247)
(u'com', 0.00028437508867408247)
(u'smfhui', 0.00028437508867408247)
(u'Cwp', 0.00028437508867408247)
(u'\U0001f62d\U0001f44d', 0.00028437508867408247)
(u'BRANDON', 0.00028437508867408247)
(u'lolzzzzzz', 0.00028437508867408247)
(u'sot', 0.00028437508867408247)
(u'subj', 0.00028437508867408247)
(u'jane', 0.00028437508867408247)
(u'uneven', 0.00028437508867408247)
(u'\U0001f44d\U0001f60a', 0.00028437508867408247)
(u'scchl', 0.00028437508867408247)
(u'Jane', 0.00028437508867408247)
(u'honeyhut', 0.00028437508867408247)
(u'flunk', 0.00028437508867408247)
(u'kenneth', 0.00028437508867408247)
(u'hauntedhouse', 0.00028437508867408247)
(u'carnival', 0.00028437508867408247)
(u'\u2728\U0001f60a', 0.00028437508867408247)
(u'\U0001f611\U0001f44d', 0.00028437508867408247)
(u'luge', 0.00028437508867408247)
(u'1.', 0.00028437508867408247)
(u'chongpang', 0.00028437508867408247)
(u'928', 0.00028437508867408247)
(u'concern', 0.00028437508867408247)
(u'dky', 0.00028437508867408247)
(u'zhenzhen', 0.00028437508867408247)
(u'\U0001f60f\u201d', 0.00028437508867408247)
(u'helium', 0.00028437508867408247)
(u'heirs', 0.00028437508867408247)
(u'\U0001f44d\U0001f62d', 0.00028437508867408247)
(u'day.\u201d', 0.00028437508867408247)
(u'eddie', 0.00028437508867408247)
(u'NoFcukGiven_', 0.00028437508867408247)
(u'relic', 0.00028437508867408247)
(u'fishbol', 0.00028437508867408247)
(u'judgmental', 0.00028437508867408247)
(u'gong', 0.00028437508867408247)
(u'Thursday', 0.00028437508867408247)
(u'forcing', 0.00028437508867408247)
(u'\u263a\ufe0f\U0001f496', 0.00028437508867408247)
(u'Country', 0.00028437508867408247)
(u'blacjack', 0.00028437508867408247)
(u'\U0001f633\U0001f629', 0.00028437508867408247)
(u'//t.co/h8unBRBz0s\u201d', 0.00028437508867408247)
(u'blackj', 0.00028437508867408247)
(u'spoilt', 0.00028437508867408247)
(u'SAFRA', 0.00028437508867408247)
(u'kenunot', 0.00028437508867408247)
(u'dem', 0.00028437508867408247)
(u'WHINING', 0.00028437508867408247)
(u'CAT', 0.00028437508867408247)
(u'botak', 0.00028437508867408247)
(u'sec3', 0.00028437508867408247)
(u'fs', 0.00028437508867408247)
(u'yz', 0.00028437508867408247)
(u'EP', 0.00028437508867408247)
(u'jasminesohh', 0.00028437508867408247)
(u'niao', 0.00028437508867408247)
(u'tyvm', 0.00028437508867408247)
(u'illumi', 0.00028437508867408247)
(u'ep17', 0.00028437508867408247)
(u'hottie', 0.00028437508867408247)
(u'celeste', 0.00028437508867408247)
(u'sherwin', 0.00028437508867408247)
(u'3.30', 0.00028437508867408247)
(u'ducky', 0.00028437508867408247)
(u'Cow', 0.00028437508867408247)
(u'alvin', 0.00028437508867408247)
(u'backthen', 0.00028437508867408247)
(u'_TLYZ', 0.00028437508867408247)
(u'jotd', 0.00028437508867408247)
(u'fbt', 0.00028437508867408247)
(u'b.c', 0.00028437508867408247)
(u'shino', 0.00028437508867408247)
(u'FUCKU', 0.00028437508867408247)
(u'homedddddd', 0.00028437508867408247)
(u'.\U0001f62d', 0.00028437508867408247)
(u'.\U0001f633', 0.00028437508867408247)
(u'um', 0.00028437508867408247)
(u'mayonnaise', 0.00028437508867408247)
(u'gl', 0.00028437508867408247)
(u'michael', 0.00028437508867408247)
(u'danielgjax', 0.00028437508867408247)
(u'//t.co/vA6F3Nqn2a', 0.00028437508867408247)
(u'Cuddles', 0.00028437508867408247)
(u'Resort', 0.00028437508867408247)
(u'0.0', 0.00028437508867408247)
(u'\U0001f62d\U0001f611', 0.00028437508867408247)
(u'\u270b\U0001f611', 0.00028437508867408247)
(u'mak', 0.00028437508867408247)
(u'gummy', 0.00028437508867408247)
(u'funneh', 0.00028437508867408247)
(u'brenda', 0.00028437508867408247)
(u'holid', 0.00028437508867408247)
(u'loveable', 0.00028437508867408247)
(u'shl', 0.00028437508867408247)
(u'flashbacks', 0.00028437508867408247)
(u'swallow', 0.00028437508867408247)
(u'3lasswhy', 0.00028437508867408247)
(u'anym', 0.00028437508867408247)
(u'blueticks', 0.00028437508867408247)
(u'gamer', 0.00028437508867408247)
(u'ikea', 0.00028437508867408247)
(u'enrichment', 0.00028437508867408247)
(u'LOUD', 0.00028437508867408247)
(u'rs', 0.00028437508867408247)
(u'wed', 0.00028437508867408247)
(u'syazkhun_', 0.00028437508867408247)
(u'Ah_lyn_18', 0.00028437508867408247)
(u'INSIDE', 0.00028437508867408247)
(u'thankyou', 0.000271362798238387)
(u'sacyxx', 0.000271362798238387)
(u'tempting', 0.000271362798238387)
(u'LMFAO', 0.000271362798238387)
(u'McDonald', 0.000271362798238387)
(u'yea', 0.000271362798238387)
(u'\U0001f602\u201d', 0.000271362798238387)
(u'\U0001f497', 0.000271362798238387)
(u'Causeway', 0.000271362798238387)
(u'atym____', 0.000271362798238387)
(u'tuition', 0.000271362798238387)
(u'duck', 0.000271362798238387)
(u'Hut', 0.000271362798238387)
(u'jan', 0.000271362798238387)
(u'audio', 0.000271362798238387)
(u'raining', 0.00025681629513150993)
(u'hopefully', 0.00025681629513150993)
(u'plus', 0.00025681629513150993)
(u'dance', 0.00025681629513150993)
(u'kena', 0.00025681629513150993)
(u'slept', 0.00025681629513150993)
(u'urge', 0.00025681629513150993)
(u'rmb', 0.00025681629513150993)
(u'memories', 0.00025681629513150993)
(u'East', 0.00025681629513150993)
(u'meeting', 0.00025681629513150993)
(u'yesterday', 0.00025681629513150993)
(u'Blk', 0.00025681629513150993)
(u'\U0001f62d\U0001f62d', 0.00025681629513150993)
(u'=', 0.00025681629513150993)
(u'bear', 0.00025681629513150993)
(u'sister', 0.00025681629513150993)
(u'enjoy', 0.00021401357927625827)
(u'decided', 0.00021401357927625827)
(u'potato', 0.00021401357927625827)
(u'1st', 0.00021401357927625827)
(u'tbh', 0.00021401357927625827)
(u'btw', 0.00021401357927625827)
(u'xx', 0.00021401357927625827)
(u'celebrate', 0.00021401357927625827)
(u'color', 0.00021401357927625827)
(u'valentine', 0.00021401357927625827)
(u'zz', 0.00021401357927625827)
(u'itchy', 0.00021401357927625827)
(u'safe', 0.00021401357927625827)
(u'le', 0.00021401357927625827)
(u'cried', 0.00021401357927625827)
(u'nvm', 0.00021401357927625827)
(u'twitter', 0.00021401357927625827)
(u'mee', 0.00020352209867879024)
(u'NEAR', 0.00020352209867879024)
(u'disturbing', 0.00020352209867879024)
(u'march', 0.00020352209867879024)
(u'thingy', 0.00020352209867879024)
(u'HA', 0.00020352209867879024)
(u'okok', 0.00020352209867879024)
(u'valentines', 0.00020352209867879024)
(u'4th', 0.00020352209867879024)
(u'srsly', 0.00020352209867879024)
(u'drop', 0.00020352209867879024)
(u'DK', 0.00020352209867879024)
(u'24/7', 0.00020352209867879024)
(u'gws', 0.00020352209867879024)
(u'intro', 0.00020352209867879024)
(u'hoodie', 0.00020352209867879024)
(u'idek', 0.00020352209867879024)
(u'tummy', 0.00020352209867879024)
(u'ikr', 0.00020352209867879024)
(u'due', 0.00020352209867879024)
(u'bball', 0.00020352209867879024)
(u'HOPE', 0.00020352209867879024)
(u'TY', 0.00020352209867879024)
(u'outing', 0.00020352209867879024)
(u'results', 0.00020352209867879024)
(u'luv', 0.00020352209867879024)
(u'recognize', 0.00020352209867879024)
(u'chey', 0.00019876965696357914)
(u'aka', 0.00019876965696357914)
(u'fever', 0.00019876965696357914)
(u'TASTE', 0.00019876965696357914)
(u'toh', 0.00019876965696357914)
(u'gongcha', 0.00019876965696357914)
(u'letter', 0.00019876965696357914)
(u'rock', 0.00019876965696357914)
(u'haunted', 0.00019876965696357914)
(u'nicer', 0.00019876965696357914)
(u'lift', 0.00019876965696357914)
(u'HOPEFULLY', 0.00019876965696357914)
(u'pandora', 0.00019876965696357914)
(u'Safe', 0.00019876965696357914)
(u'Z', 0.00019876965696357914)
(u'iQuoteComedy', 0.00019876965696357914)
(u'father', 0.00019876965696357914)
(u'Kittymeowsz', 0.00019876965696357914)
(u'chip', 0.00019876965696357914)
(u'gtg', 0.00019876965696357914)
(u'reopen', 0.00019876965696357914)
(u'aside', 0.00019876965696357914)
(u'snack', 0.00019876965696357914)
(u'icecreamrosesx', 0.00019876965696357914)
(u'allowance', 0.00019876965696357914)
(u'status', 0.00019876965696357914)
(u'cca', 0.00019876965696357914)
(u'mookata', 0.00019876965696357914)
(u'HAVENT', 0.00019876965696357914)
(u'SINGAPORE', 0.00019876965696357914)
(u'tb', 0.00019876965696357914)
(u'washing', 0.00019876965696357914)
(u'earpiece', 0.00019876965696357914)
(u'lolz', 0.00019876965696357914)
(u'bully', 0.00019876965696357914)
(u'Florxl_Printx', 0.00019876965696357914)
(u'5th', 0.00019876965696357914)
(u'bhb', 0.00019876965696357914)
(u'lik', 0.00019876965696357914)
(u'smlj', 0.00019876965696357914)
(u'thmaterialistic', 0.00019876965696357914)
(u'AssholeLarhNi', 0.00019876965696357914)
(u'passport', 0.00019876965696357914)
(u'STORY', 0.00019876965696357914)
(u'BORING', 0.00019876965696357914)
(u'SexFactsOfLife', 0.00019876965696357914)
(u'u.', 0.00019876965696357914)
(u'\U0001f495\u201d', 0.00019876965696357914)
(u'boyf', 0.00019876965696357914)
(u'rainy', 0.00019876965696357914)
(u'jump', 0.00019876965696357914)
(u'\U0001f612\U0001f602', 0.00019876965696357914)
(u'ALR', 0.00019876965696357914)
(u'Cat', 0.00019876965696357914)
(u'w/o', 0.00019876965696357914)
(u'final', 0.00019876965696357914)
(u'sia\u201d', 0.00019876965696357914)
(u'BASTARD', 0.00019876965696357914)
(u'Subway', 0.00019876965696357914)
(u'maggi', 0.00019876965696357914)
(u'ideky', 0.00019876965696357914)
(u'int', 0.00019876965696357914)
(u'penny', 0.00019876965696357914)
(u'kisses', 0.00019876965696357914)
(u'force', 0.0001712108634210066)
(u'fking', 0.0001712108634210066)
(u'ate', 0.0001712108634210066)
(u'loud', 0.0001712108634210066)
(u'Y', 0.0001712108634210066)
(u'Valentine', 0.0001712108634210066)
(u'emotional', 0.0001712108634210066)
(u'np', 0.0001712108634210066)
(u'tie', 0.0001712108634210066)
(u'HOW', 0.0001712108634210066)
(u'heard', 0.0001712108634210066)
(u'hor', 0.0001712108634210066)
(u'\U0001f634', 0.0001712108634210066)
(u'cheese', 0.0001712108634210066)
(u'16', 0.0001712108634210066)
(u'WA', 0.0001712108634210066)
(u'IF', 0.0001712108634210066)
(u'floor', 0.0001712108634210066)
(u'halfway', 0.0001712108634210066)
(u'lighting', 0.0001712108634210066)
(u'WATCH', 0.0001712108634210066)
(u'hit', 0.0001712108634210066)
(u'x', 0.0001712108634210066)
(u'HAVE', 0.0001712108634210066)
(u'WHY', 0.0001712108634210066)
(u'HAHAHHA', 0.0001712108634210066)
(u'dislike', 0.0001712108634210066)
(u'control', 0.0001712108634210066)
(u'Point', 0.0001712108634210066)
(u'boring', 0.0001712108634210066)
(u'pic', 0.0001712108634210066)
(u'otp', 0.0001712108634210066)
(u'lunch', 0.0001712108634210066)
(u'Honey', 0.0001712108634210066)
(u'mid-week', 0.00014218754433704123)
(u'saver', 0.00014218754433704123)
(u'\U0001f634\U0001f60e', 0.00014218754433704123)
(u'Hehee\u263a\ufe0f\u201d', 0.00014218754433704123)
(u'this\u201d', 0.00014218754433704123)
(u'ohya', 0.00014218754433704123)
(u'DANCE', 0.00014218754433704123)
(u'EDDIE', 0.00014218754433704123)
(u'100slap', 0.00014218754433704123)
(u'//t.co/7ysmIetKao', 0.00014218754433704123)
(u'cruising', 0.00014218754433704123)
(u'//t.co/dIxNjvXGVZ', 0.00014218754433704123)
(u'\U0001f451\u2728happypill', 0.00014218754433704123)
(u'sexuaI', 0.00014218754433704123)
(u'GN', 0.00014218754433704123)
(u'GOAL', 0.00014218754433704123)
(u'//t.co/1WgZC8BCBy', 0.00014218754433704123)
(u'YongShengYeow', 0.00014218754433704123)
(u'jensen', 0.00014218754433704123)
(u'//t.co/nT51eGhBTu', 0.00014218754433704123)
(u'//t.co/vGAePN1rLQ', 0.00014218754433704123)
(u'293', 0.00014218754433704123)
(u'her*', 0.00014218754433704123)
(u'cracker', 0.00014218754433704123)
(u'12:05\u201d', 0.00014218754433704123)
(u'\u203c\ufe0f\u263a\ufe0f\u2728', 0.00014218754433704123)
(u'//t.co/1eeQHN8FyS\u201d\u201d\u201d\u201d', 0.00014218754433704123)
(u'FROYO', 0.00014218754433704123)
(u'zzz\u201dsame\U0001f611\U0001f611', 0.00014218754433704123)
(u'neo', 0.00014218754433704123)
(u'Columbarium', 0.00014218754433704123)
(u'QuoteBeauties', 0.00014218754433704123)
(u'flashbacksssss', 0.00014218754433704123)
(u'MEteorite', 0.00014218754433704123)
(u'//t.co/r63LpCJq7W', 0.00014218754433704123)
(u'//t.co/2Wq9ZU0UAr', 0.00014218754433704123)
(u'korkor', 0.00014218754433704123)
(u'\U0001f44d\U0001f60d\U0001f62d', 0.00014218754433704123)
(u'Claudiapandagur', 0.00014218754433704123)
(u'Natelielauu', 0.00014218754433704123)
(u'//t.co/LUpEl5gMBI', 0.00014218754433704123)
(u'PREV', 0.00014218754433704123)
(u'xiaoqi', 0.00014218754433704123)
(u'phone\u201d', 0.00014218754433704123)
(u'//t.co/fdmBZAVJc9', 0.00014218754433704123)
(u'//t.co/a5raOcF9Fz', 0.00014218754433704123)
(u'cindy', 0.00014218754433704123)
(u'ReactionTVD', 0.00014218754433704123)
(u'bwg', 0.00014218754433704123)
(u'ifkr\U0001f62d\U0001f60d', 0.00014218754433704123)
(u'HAHAJAHAH', 0.00014218754433704123)
(u'polyclinic', 0.00014218754433704123)
(u'//t.co/2qtsTQ42IY\u201d', 0.00014218754433704123)
(u'Angeliayhq_', 0.00014218754433704123)
(u'*sorrynotaorry*', 0.00014218754433704123)
(u'//t.co/y2gIUIPaGr', 0.00014218754433704123)
(u'//t.co/v9npYG6sOY', 0.00014218754433704123)
(u'Melanis_Tje', 0.00014218754433704123)
(u'recommend', 0.00014218754433704123)
(u'//t.co/otbdlal5Q0', 0.00014218754433704123)
(u'notif', 0.00014218754433704123)
(u'outdated', 0.00014218754433704123)
(u'aircn', 0.00014218754433704123)
(u'\U0001f31a\U0001f31a\U0001f602\U0001f62d', 0.00014218754433704123)
(u'\u2728\U0001f60d\U0001f493', 0.00014218754433704123)
(u'\u2728\U0001f44d\U0001f608', 0.00014218754433704123)
(u'worn', 0.00014218754433704123)
(u'\U0001f62d\U0001f497\u201d', 0.00014218754433704123)
(u'//t.co/uts158K3qu', 0.00014218754433704123)
(u'HAHHAAH\u201d', 0.00014218754433704123)
(u'//t.co/82JIhFhc9V', 0.00014218754433704123)
(u'heart\u201d', 0.00014218754433704123)
(u'//t.co/BgwlLuSXME', 0.00014218754433704123)
(u'Mandai', 0.00014218754433704123)
(u'hou', 0.00014218754433704123)
(u'lmfao\U0001f622\U0001f602\U0001f62d', 0.00014218754433704123)
(u'rewind', 0.00014218754433704123)
(u'shhh', 0.00014218754433704123)
(u'//t.co/TQe4iN2fmY', 0.00014218754433704123)
(u'typed', 0.00014218754433704123)
(u'//t.co/RTPD1bPuqi', 0.00014218754433704123)
(u'//t.co/oNTyPqOhsi', 0.00014218754433704123)
(u'greentea', 0.00014218754433704123)
(u'//t.co/W3RpV3VFI5\u201d', 0.00014218754433704123)
(u'//t.co/Z5bzXqQQfk', 0.00014218754433704123)
(u'lolzzzz', 0.00014218754433704123)
(u'//t.co/MXZr0Fz1m5', 0.00014218754433704123)
(u'\U0001f60a..', 0.00014218754433704123)
(u'lolZzz', 0.00014218754433704123)
(u'skyping', 0.00014218754433704123)
