(u'\U0001f60c\U0001f44d', 0.00019202265852581284)
(u'dl', 0.00019202265852581284)
(u'SIGH', 0.00019202265852581284)
(u'SEXY', 0.00019202265852581284)
(u'con', 0.00019202265852581284)
(u'alamak', 0.00019202265852581284)
(u'Restaurant', 0.00019202265852581284)
(u'yas', 0.00019202265852581284)
(u'yew', 0.00019202265852581284)
(u'hao', 0.00019202265852581284)
(u'rant', 0.00019202265852581284)
(u'virgin', 0.00019202265852581284)
(u'ong_miyuki', 0.00019202265852581284)
(u'bestf', 0.00019202265852581284)
(u'JOIELIMJT', 0.00019202265852581284)
(u'brows', 0.00019202265852581284)
(u'FORGET', 0.00019202265852581284)
(u'CONFIRM', 0.00019202265852581284)
(u'baes', 0.00019202265852581284)
(u'sunday', 0.00019202265852581284)
(u'sc', 0.00019202265852581284)
(u'WTH', 0.00019202265852581284)
(u'yeap', 0.00019202265852581284)
(u'HAHAHAHAHAH', 0.00019202265852581284)
(u'crib', 0.00019202265852581284)
(u'released', 0.00019202265852581284)
(u'BOUGHT', 0.00019202265852581284)
(u'WS', 0.00019202265852581284)
(u'coughing', 0.00019202265852581284)
(u'Shop', 0.00019202265852581284)
(u'FIND', 0.00019202265852581284)
(u'iRealMacMiller', 0.00019202265852581284)
(u'Coffee', 0.00019202265852581284)
(u'sub', 0.00019202265852581284)
(u'TOTALLY', 0.00019202265852581284)
(u'\U0001f618\U0001f646', 0.00019202265852581284)
(u'roshe', 0.00019202265852581284)
(u'makeup', 0.00019202265852581284)
(u'wru', 0.00019202265852581284)
(u'yr', 0.00019202265852581284)
(u'repeating', 0.00019202265852581284)
(u'merry', 0.00019202265852581284)
(u'\U0001f618\U0001f495', 0.00019202265852581284)
(u'lil', 0.00019202265852581284)
(u'tree', 0.00019202265852581284)
(u'laaaaa', 0.00019202265852581284)
(u'\U0001f4ad', 0.00019202265852581284)
(u'duh', 0.00019202265852581284)
(u'heyy', 0.00019202265852581284)
(u'hahahahha', 0.00019202265852581284)
(u'prev', 0.00019202265852581284)
(u'angeluvsyou', 0.00019202265852581284)
(u'AF', 0.00019202265852581284)
(u'gc', 0.00019202265852581284)
(u'Lucky', 0.00019202265852581284)
(u'\U0001f612\U0001f61e', 0.00019202265852581284)
(u'\U0001f612\U0001f602', 0.00019202265852581284)
(u'HIS', 0.00019202265852581284)
(u'kanken', 0.00019202265852581284)
(u'\U0001f60d\U0001f60d\U0001f60d\U0001f60d\U0001f60d\U0001f60d', 0.00019202265852581284)
(u'applied', 0.00019202265852581284)
(u'tempt', 0.00019202265852581284)
(u'floral', 0.00019202265852581284)
(u'accent', 0.00019202265852581284)
(u'sia\u201d', 0.00019202265852581284)
(u'midnight', 0.00019202265852581284)
(u'SUNDAY', 0.00019202265852581284)
(u'safely', 0.00019202265852581284)
(u'BC', 0.00019202265852581284)
(u'nerves', 0.00019202265852581284)
(u"'RE", 0.00019202265852581284)
(u'haiss', 0.00019202265852581284)
(u'count', 0.00019202265852581284)
(u'periods', 0.00019202265852581284)
(u'hide', 0.0001653993152919991)
(u'+', 0.0001653993152919991)
(u'SOME', 0.0001653993152919991)
(u'fail', 0.0001653993152919991)
(u'\U0001f60d\U0001f60d\U0001f60d\U0001f60d', 0.0001653993152919991)
(u'ig', 0.0001653993152919991)
(u'photo', 0.0001653993152919991)
(u'form', 0.0001653993152919991)
(u'dance', 0.0001653993152919991)
(u'cook', 0.0001653993152919991)
(u'hey', 0.0001653993152919991)
(u'buying', 0.0001653993152919991)
(u'\U0001f618\U0001f618\U0001f618', 0.0001653993152919991)
(u'cramp', 0.0001653993152919991)
(u'boring', 0.0001653993152919991)
(u'deliver', 0.0001653993152919991)
(u'nvm', 0.0001653993152919991)
(u'stuffs', 0.0001653993152919991)
(u'spently', 0.00013736115808590622)
(u'drugdelrey', 0.00013736115808590622)
(u'//t.co/p0eJr2kiWM', 0.00013736115808590622)
(u'1.15', 0.00013736115808590622)
(u'//t.co/Pl084lrWcH', 0.00013736115808590622)
(u'soon\U0001f498', 0.00013736115808590622)
(u'longsdorfabby', 0.00013736115808590622)
(u'lionel', 0.00013736115808590622)
(u'bodyshop', 0.00013736115808590622)
(u'AUNTY', 0.00013736115808590622)
(u'TWISTED', 0.00013736115808590622)
(u'CHEER', 0.00013736115808590622)
